brewery_id,brewery_name,beer_id,beer_name,beer_style,beer_abv,beer_ibu,beer_description,rating_score,rating_count
234073,DeadBeach Brewery,1330824,Abuela Stout,Stout - American Imperial / Double,8.9,0,Imperial Chocolate Stout Brewed with copious amounts of Abuelita Mexican chocolate. ,3.973,925
234073,DeadBeach Brewery,1298702,Brown Bonnie,Brown Ale - American,6.1,0,,3.76,785
234073,DeadBeach Brewery,1521952,Chi-Hua-Hefe,Hefeweizen,5.4,0,,3.695,736
234073,DeadBeach Brewery,1588704,Deadbeach Lager,Lager - Vienna,4.5,0,,3.561,621
234073,DeadBeach Brewery,2117418,Heartbreaker,Sour - Berliner Weisse,4.3,0,"Behold! The ""Heartbreaker"" DeadBeach Brewery's first kettle sour beer. An extremely refreshing passion fruit Berliner Weisse. This 4.3% session beer is perfect for warm weather day drinking. Bursting with passion fruit, hints of mango and dragon fruit; this kettle sour delivers a clean dry finish, leaving you wanting more.",3.847,221
234073,DeadBeach Brewery,2506596,Stay Golden Stout,Stout - White,7.6,0,"Rich and full bodied golden globe of deliciousness. This 7.6% golden stout was infused with coffee and maple syrup, giving a sweet roasty goodness that carries all the way through.",3.951,199
234073,DeadBeach Brewery,1310094,Chuco Cabra Black IPA,IPA - Black / Cascadian Dark Ale,7.2,0,,3.781,216
234073,DeadBeach Brewery,1651018,Poppin' Pils,Pilsner - Czech,6.1,25,Traditional Czech style Pilz made with pilsner malt and Saaz hops and our house lager yeast.,3.561,171
234073,DeadBeach Brewery,3474325,Downtown Coconut Brown,Barleywine - American,6.0,0,DeadBeach's fan-favorite Brown Bonnie flavored with coconut and roasted Picacho coffee beans.,3.773,175
234073,DeadBeach Brewery,1337563,Rye Me A River,Rye Beer,6.9,0,,3.694,173
234073,DeadBeach Brewery,1382207,Vaquero Lager,Lager - American Amber / Red,4.5,22,"This lager is the product of patience and persistence. German Noble hops and American grain are the stars of this beer. Smooth and crisp, this East coast style amber lager is for our city and for the people that love beer as much as it loves them. This DeadBeach beer will always be on tap and possibly in your favorite watering hole. Cheers!",3.605,147
234073,DeadBeach Brewery,1298762,The Great Calabaza,Pumpkin / Yam Beer,6.1,0,Pumpkin/Amber,3.49,145
234073,DeadBeach Brewery,1799200,915 Pale Ale,Pale Ale - American,6.8,0,,3.682,137
234073,DeadBeach Brewery,1589895,Porter Patrol,Porter - American,5.6,0,,3.753,145
234073,DeadBeach Brewery,2194678,Supa Freik,Sour - Flanders Red Ale,6.6,9,"Kettle soured red ale aged on tart cherries, sweet cherries and, raspberries. ",3.932,139
234073,DeadBeach Brewery,1483488,Honey Badger Wheat Ale,Wheat Beer - American Pale Wheat,5.8,0,,3.609,103
234073,DeadBeach Brewery,1927810,Deadfestbier,Märzen,6.3,0,,3.71,100
234073,DeadBeach Brewery,2997206,Deadbeach Chuco Lager,Lager - American Light,4.1,0,,3.508,89
234073,DeadBeach Brewery,2780514,Double Stuf'd,Stout - Imperial / Double Milk,9.5,0,"Double cookie'd Imperial Milk Stout. Smooth, rich cookie flavor with a soft but boozy finish. The warmer it gets the more the beer opens up in aroma and flavor!",4.152,84
234073,DeadBeach Brewery,2347859,Soleña,Sour - Berliner Weisse,4.3,0,Cucumber Berliner Weisse. ,3.839,79
234073,DeadBeach Brewery,1391787,5 Points,Lager - Amber,6.0,0,Smooth all the way through.,3.644,73
234073,DeadBeach Brewery,3002823,Guava Jelly,Sour - Berliner Weisse,4.3,0,"Guava and passion fruit are used in this Berliner weisse to create a tropical fruited sour delight. Pucker up!
",3.972,72
234073,DeadBeach Brewery,1992089,Grand Cru,Farmhouse Ale - Saison,9.3,0,Imperial Saison.,3.735,68
234073,DeadBeach Brewery,1992176,Berry White,Farmhouse Ale - Saison,6.0,0,Raspberry Saison.,3.682,66
178455,Denton County Brewing Company,2982936,London Fog,IPA - New England,7.3,0,,3.875,509
178455,Denton County Brewing Company,2459572,Lights Out Stout,Stout - American,9.6,0,,4.178,262
178455,Denton County Brewing Company,2848282,Blueberry Fortune,IPA - Milkshake,7.1,0,Milkshake IPA with blueberries. ,4.074,269
178455,Denton County Brewing Company,2753530,Gold Crash,Blonde Ale,5.2,0,"Crisp, refreshing, blonde ale",3.627,265
178455,Denton County Brewing Company,2599587,Hop Blizzard,IPA - New England,6.9,0,,3.725,210
178455,Denton County Brewing Company,2557937,Eight Foot Leprechaun,Red Ale - Irish,8.0,0,,3.911,175
178455,Denton County Brewing Company,2292965,Poppy's Brown Ale,Brown Ale - American,5.0,30,,3.803,175
178455,Denton County Brewing Company,2768515,Bikini Bottom Pineapple Milkshake IPA,IPA - Milkshake,7.2,56,"Hazy NEIPA with 5 different hops, lactose and copious amounts of pineapple! If you want juicy, you’re welcome! ",4.071,162
178455,Denton County Brewing Company,2433839,DCBC Small Town Quad,Belgian Quadrupel,8.0,0,,3.736,162
178455,Denton County Brewing Company,2854492,Home Grown Hero,Wheat Beer - Other,5.0,0,,3.633,158
178455,Denton County Brewing Company,2194023,Texas IPA,IPA - American,7.0,60,Juicy and citrusy West Coast/New Englanf hybrid IPA!,3.959,158
178455,Denton County Brewing Company,2725358,Dank Jungle Fruit,IPA - New England,0.0,0,New England base with guava.,3.857,140
178455,Denton County Brewing Company,2250048,Cedar Creek Brewery Collaboration Gone-A-Rye,IPA - Imperial / Double,8.8,77,"Collaboration brew with Cedar Creek Brewery and Denton County Brewing Co. to bring back the classic Gone-A-Rye, imperial rye IPA! Dank, Luscious and Lively!",3.943,136
178455,Denton County Brewing Company,2722581,Cherry Hoppins,Lager - Amber,5.5,0,,3.663,141
178455,Denton County Brewing Company,3137511,Blind Faith Milkshake,IPA - Milkshake,7.2,0,,3.979,143
178455,Denton County Brewing Company,2919280,Night Witch,Stout - Russian Imperial,16.8,60,"Fear The Night. This Witherspoon Bourbon  Barrel-Aged Russian Imperial Stout will make you question dark hallways, creepy alleys and empty houses. Recommendation: drink in the light of day.",4.192,117
178455,Denton County Brewing Company,2430060,Wheat Don't Have A Name,Wheat Beer - American Pale Wheat,5.0,0,Just tapped new beer from DCBC. ,3.608,116
178455,Denton County Brewing Company,2557987,Greener Pastures,IPA - American,6.0,0,,3.917,115
178455,Denton County Brewing Company,2875195,Oktoberfest,Märzen,6.0,0,,3.702,115
178455,Denton County Brewing Company,2371036,Trouvaille,Farmhouse Ale - Saison,6.0,0,,3.779,111
178455,Denton County Brewing Company,2459581,Apricot Wheat,Wheat Beer - American Pale Wheat,5.0,0,,3.818,107
178455,Denton County Brewing Company,2954977, West IPA,IPA - American,7.0,88,"Classic westy bursting with 5 different hops: Citra, Centennial, Mosaic, Simcoe and Tomahawk.
",3.797,102
178455,Denton County Brewing Company,2273006,Trapp'd In Paradise,Belgian Blonde,5.0,0,This Trappist style blonde ale is infused with pink guava and is sure to posi vibe your day!,3.803,90
178455,Denton County Brewing Company,3018450,Blind Faith,IPA - New England,7.2,0,,3.958,89
178455,Denton County Brewing Company,3231789,Wild Witch,Stout - Russian Imperial,16.7,0,,4.188,93
198462,Division Brewing,1061667,FrankenFroth,IPA - Imperial / Double,8.3,115,"AKA Otto Von FrankenFroth, it is a primitive concoction created with a simple 2 row barley and heaps of hops and then more hops…and thusly another heaping load of hops until it’s …it’s alive… bitter…mean… and ready to slake your thirst.",3.917,863
198462,Division Brewing,1121597,RosaLee,Witbier,6.3,20,"Concocted with a house Saison culture and infused with Hibiscus and orange peel, Roselle is wonderfully complex but easy on the tongue as well as the eyes. ",3.714,695
198462,Division Brewing,1054543,Tres Craneo,IPA - Triple,12.5,150,This triple IPA that proudly presents a bready nose with a rock candy backbone.   Heavy doses of hops throughout the brewing process create a complexity that rivals this triple’s powerful punch.,4.041,517
198462,Division Brewing,1375117,Distant Cousin,English Mild Ale,4.0,20,,3.621,558
198462,Division Brewing,1374972,Ag-Town,IPA - Imperial / Double,8.5,85,,3.9,472
198462,Division Brewing,1061662,X-Mas Morning,Porter - American,5.0,40,"This might not be the Xmas you remember, but here at Division we enjoy a holiday breakfast tradition of coffee and homemade waffles with chocolate syrup.    This porter combines roasted whole bean, cold pressed coffee, lightly toasted coconut and good ol’ Hershey’s cocoa to capture the magic.",3.835,533
198462,Division Brewing,2662356,Shush 'n' Crush,IPA - American,5.6,0,,3.869,414
198462,Division Brewing,1296708,Prodigal Saison,Farmhouse Ale - Saison,6.8,17,Oak fermented rustic saison.,3.753,396
198462,Division Brewing,1115225,Busted Lip,IPA - American,7.0,70,"Red IPA.  Warrior, Citra and Amarillo hops with a little Idaho 7 hop hash tossed in the whirlpool. ",3.843,371
198462,Division Brewing,1061753,Sticky 'stache,IPA - American,8.0,80,,3.898,373
198462,Division Brewing,1374957,Fare Thee Well,Grisette,4.8,16,,3.614,340
198462,Division Brewing,1061717,Magnifera,IPA - American,6.8,88,This IPA does the mambo with the mango.  Enjoy the gold greatness with a spike of brett.  Bring your own matchstick umbrella.,3.751,353
198462,Division Brewing,1374970,Ben Stout,Stout - American,7.2,60,,3.768,362
198462,Division Brewing,2032600,Bloody Lip,Red Ale - Imperial / Double,9.0,116,Flavorful balanced imperial red,3.887,343
198462,Division Brewing,1061630,Clifton Clowers,Blonde Ale,5.1,24,Climb the farmer’s daughter’s mountain for some sweet American blonde ale.  Fight the bears…taste the honey.,3.533,327
198462,Division Brewing,1530455,Uncle Morty,Sour - Gose,3.9,5,Layers of seafoam and lime. Exceptional head retention. Clean and crisp finish. Hats off to Sean Cooley!,3.744,328
198462,Division Brewing,2454866,The Rickles,IPA - New England,6.5,0,"Lemondrop, Citra and Amarillo hazy hop bomb.",3.828,327
198462,Division Brewing,1061761,Cosmic Wah,IPA - American,8.0,92,Sit back and trip to the galaxy hop..cosmically combined with 2 row barley into a bombastic fruit bomb that explodes on contact.  So plug in...jack the volume to 11 and hit the wah wah.,3.966,281
198462,Division Brewing,2322026,Hop Fog,IPA - American,6.5,0,"Comet, Eureka and Idaho 7 slow jammed in hopback.  Simcoe/Mosaic dry hop blend.",3.938,297
198462,Division Brewing,1061709,Hula Hopper,IPA - American,6.0,70,"This single hopped Citra IPA entices with its subtle grapefruit nose and reels you in as your mouth succumbs to its barbed bitterness.  We practice catch and release, so you can swim back for another one...sucker.",3.872,286
198462,Division Brewing,2009396,Grind And Press,Stout - Imperial / Double,10.5,66,"Imperial Coffee Stout w/ Urban Alchemy espresso roast coffee, dutch cocoa and vanilla beans.",3.788,293
198462,Division Brewing,2438105,Born of Oak,Farmhouse Ale - Saison,6.2,32,,3.714,289
198462,Division Brewing,1938554,"Black ""I""",IPA - Black / Cascadian Dark Ale,7.5,78,"Warrior and Chinook in the kettle w/Amarillo, Centennial and Citra whirlpool.  Giant Cascade dry hop.",3.84,271
198462,Division Brewing,1887606,Hair of the Bog,Sour - Gose,4.6,3,Cranberry & clementine orange with traditional gose.,3.8,288
198462,Division Brewing,1436452,Field Equation,American Wild Ale,4.7,10,(HopsAA%)+(Sour3.2pH)=Firkin' fantastic,3.898,277
13415,Double Horn Brewing Company,61865,1855 Pale Ale,Pale Ale - American,5.6,55,"An assertive American-style Pale Ale in which mild caramel notes showcase the citrusy character of the iconic hop varieties of the Pacific Northwest. This is beer produces a deep golden color and a medium to medium-high hop bitterness, flavor and aroma.",3.551,824
13415,Double Horn Brewing Company,1557306,Pizza Boi IPA,IPA - American,7.2,65,"Pizza Boi… because this beer delivers! Pizza Boi accentuates floral, fruity and pine characteristics derived from quality American hop varieties. It is a beer that is all about hop flavor, aroma and bitterness while creating a crisp and refreshing finish.",3.802,413
13415,Double Horn Brewing Company,1528255,Electric Watermelon,Wheat Beer - Other,5.9,10,"Cool off with this refreshing, fruity American Wheat. Our locally sourced watermelons will give your taste buds that electric feel they’re craving.",3.665,386
13415,Double Horn Brewing Company,1388390,Beans' Brown Ale,Brown Ale - American,6.0,35,Named for our beloved bulldog Beans’. Drink this deliciously rich english-style brown ale & raise a glass to Beans’. May your glass be ever full.,3.653,372
13415,Double Horn Brewing Company,1775059,Tarrytown All Natural Blonde,Blonde Ale,5.2,20,"An easy like Sunday morning, all day drinking Blonde Ale that delivers a refreshingly crisp flavor with just a hint of sweetness.",3.507,257
13415,Double Horn Brewing Company,79674,Güero Wheat,Wheat Beer - American Pale Wheat,5.0,25,"A straightforward, easy drinking, golden colored blonde ale that draws its name from the ""white"" wheat use to produce its crisp bready notes which are balanced by a mild American hop character and a subtle fruitiness from our house yeast.",3.296,218
13415,Double Horn Brewing Company,1664589,Sunny Day IPA,IPA - American,7.2,65,"It’s perfect outside & there’s no better way to enjoy it than this IPA’s full hop flavor followed by a tropical, refreshing finish.",3.777,210
13415,Double Horn Brewing Company,98145,Black Dan,IPA - Black / Cascadian Dark Ale,7.3,75,"A dark, hoppy ale inspired by the soul of a man named Dan.",3.698,140
13415,Double Horn Brewing Company,150451,Stout Scout,Stout - American,6.6,50,,3.483,121
13415,Double Horn Brewing Company,1609735,Anyone's Amber,Red Ale - American Amber / Red,5.6,35,"Anyone’s Amber contains rich, crystal malts that give this beer a deep copper hue and contribute a slight caramel sweetness while the subtle hops impart a crisp, clean finish.  Hints of roasted grain, toffee, and fruity esters compliment the mellow, noble hop aroma",3.605,124
13415,Double Horn Brewing Company,1451864,Dog House IPA,IPA - American,7.2,70,"Characterized by a floral, citrus-like and American-variety hop character, this style is all about hop flavor, aroma and bitterness.",3.887,117
13415,Double Horn Brewing Company,79678,Burnout Rye IPA,IPA - American,7.0,0,An american IPA wth rye malt added.,3.639,83
13415,Double Horn Brewing Company,79677,Locked Antler Amber,Red Ale - American Amber / Red,5.2,30,,3.54,94
13415,Double Horn Brewing Company,1545226,CoCoPo,Porter - Other,5.9,35,Coconut porter,3.766,92
13415,Double Horn Brewing Company,1811108,The Imperialist Stout,Stout - Imperial / Double,7.0,60,"This is an American-style Stout that delivers a bittersweet chocolate, cocoa and coffee aroma. The beer offers a smooth, rich flavor derived from the roasted malts and selected hop additions.",3.871,87
13415,Double Horn Brewing Company,184511,Rat Tail Imperial Red,Red Ale - Imperial / Double,7.6,80,,3.668,64
13415,Double Horn Brewing Company,2445642,Peppers's Porter,Porter - American,5.9,35,"Definitively American, this Porter accentuates a caramel and cocoa-like sweetness. Ale-like fruity ester flavors are evident but not overpowering, complementing hop character and malt-derived sweetness.",3.688,77
13415,Double Horn Brewing Company,98151,Mund Braue Dunkelweizen,Dunkelweizen,5.0,12,Traditional German Dark Wheat Ale with hints of clove and banana.,3.521,73
